train_loss,val_loss,train_acc,val_acc
1.047052387301236,1.1531934609413148,82.39285714285714,68.775
0.4660707478789978,1.0326224603652954,95.43571428571428,70.65
0.356432374141532,1.0180411901473998,97.05,69.95
0.17105194439762803,0.5546255433559417,99.67857142857143,87.275
0.13686577200073086,0.45097458934783935,99.97857142857143,88.5
0.132233709335055,0.45708775508403776,100.0,88.075
0.1313013495987953,0.4544186861515045,99.99285714285715,87.725
0.13069336990651476,0.46299624729156497,100.0,87.2
