train_loss,val_loss,train_acc,val_acc
0.27132863520759426,0.8889914658069611,96.40714285714286,74.25
0.15515508730661923,0.8150352491140366,99.95,79.5
0.14847284456774523,0.8075604685544968,99.98571428571428,78.55
0.144804066106609,0.8312305787801743,100.0,78.275
0.14345700599967617,0.7896368546485901,99.99285714285715,79.8
0.15476711805416568,0.3472430281639099,99.52857142857142,94.25
0.13009672856902424,0.33692785811424253,100.0,94.275
0.12986657363639031,0.3270807148218155,100.0,93.95
0.12979060550939003,0.32789219415187837,100.0,93.95
